Group,Card,Number,Variant / Stamp,Source,Status,Price,Have,Image URL
Main Set,,,,,,,,
,Gimmighoul,081/128,Holofoil,30th Celebration booster packs,Confirmed,,0,https://assets.tcgdex.net/en/me/30th/081/high.webp
,Groudon,082/128,Holofoil,30th Celebration booster packs,Confirmed,,0,https://assets.tcgdex.net/en/me/30th/082/high.webp
,Lucario,083/128,Holofoil,30th Celebration booster packs,Confirmed,,0,https://assets.tcgdex.net/en/me/30th/083/high.webp
,Seismitoad,084/128,Holofoil,30th Celebration booster packs,Confirmed,,0,https://assets.tcgdex.net/en/me/30th/084/high.webp
,Lycanroc,085/128,Holofoil,30th Celebration booster packs,Confirmed,,0,https://assets.tcgdex.net/en/me/30th/085/high.webp
,Koraidon,086/128,Holofoil,30th Celebration booster packs,Confirmed,,0,https://assets.tcgdex.net/en/me/30th/086/high.webp
,Nidoran♀,087/128,Holofoil,30th Celebration booster packs,Confirmed,,0,https://assets.tcgdex.net/en/me/30th/087/high.webp
,Nidorina,088/128,Holofoil,30th Celebration booster packs,Confirmed,,0,https://assets.tcgdex.net/en/me/30th/088/high.webp
,Alolan Meowth,089/128,Holofoil,30th Celebration booster packs,Confirmed,,0,https://assets.tcgdex.net/en/me/30th/089/high.webp
,Gengar ex,090/128,Holofoil,30th Celebration booster packs,Confirmed,,0,https://assets.tcgdex.net/en/me/30th/090/high.webp
,Umbreon,091/128,Holofoil,30th Celebration booster packs,Confirmed,,0,https://assets.tcgdex.net/en/me/30th/091/high.webp
,Umbreon ex,092/128,Holofoil,30th Celebration booster packs,Confirmed,,0,https://assets.tcgdex.net/en/me/30th/092/high.webp
,Murkrow,093/128,Holofoil,30th Celebration booster packs,Confirmed,,0,https://assets.tcgdex.net/en/me/30th/093/high.webp
,Scraggy,094/128,Holofoil,30th Celebration booster packs,Confirmed,,0,https://assets.tcgdex.net/en/me/30th/094/high.webp
,Zorua,095/128,Holofoil,30th Celebration booster packs,Confirmed,,0,https://assets.tcgdex.net/en/me/30th/095/high.webp
,Zoroark,096/128,Holofoil,30th Celebration booster packs,Confirmed,,0,https://assets.tcgdex.net/en/me/30th/096/high.webp
,Deino,097/128,Holofoil,30th Celebration booster packs,Confirmed,,0,https://assets.tcgdex.net/en/me/30th/097/high.webp
,Zweilous,098/128,Holofoil,30th Celebration booster packs,Confirmed,,0,https://assets.tcgdex.net/en/me/30th/098/high.webp
,Hydreigon,099/128,Holofoil,30th Celebration booster packs,Confirmed,,0,https://assets.tcgdex.net/en/me/30th/099/high.webp
,Yveltal,100/128,Holofoil,30th Celebration booster packs,Confirmed,,0,https://assets.tcgdex.net/en/me/30th/100/high.webp
,Galarian Meowth,101/128,Holofoil,30th Celebration booster packs,Confirmed,,0,https://assets.tcgdex.net/en/me/30th/101/high.webp
,Jirachi ex,102/128,Holofoil,30th Celebration booster packs,Confirmed,,0,https://assets.tcgdex.net/en/me/30th/102/high.webp
,Dialga,103/128,Holofoil,30th Celebration booster packs,Confirmed,,0,https://assets.tcgdex.net/en/me/30th/103/high.webp
,Ferrothorn,104/128,Holofoil,30th Celebration booster packs,Confirmed,,0,https://assets.tcgdex.net/en/me/30th/104/high.webp
,Solgaleo,105/128,Holofoil,30th Celebration booster packs,Confirmed,,0,https://assets.tcgdex.net/en/me/30th/105/high.webp
,Zacian,106/128,Holofoil,30th Celebration booster packs,Confirmed,,0,https://assets.tcgdex.net/en/me/30th/106/high.webp
,Zamazenta,107/128,Holofoil,30th Celebration booster packs,Confirmed,,0,https://assets.tcgdex.net/en/me/30th/107/high.webp
,Gholdengo,108/128,Holofoil,30th Celebration booster packs,Confirmed,,0,https://assets.tcgdex.net/en/me/30th/108/high.webp
,Salamence ex,109/128,Holofoil,30th Celebration booster packs,Confirmed,,0,https://assets.tcgdex.net/en/me/30th/109/high.webp
,Jangmo-o,110/128,Holofoil,30th Celebration booster packs,Confirmed,,0,https://assets.tcgdex.net/en/me/30th/110/high.webp
,Hakamo-o,111/128,Holofoil,30th Celebration booster packs,Confirmed,,0,https://assets.tcgdex.net/en/me/30th/111/high.webp
,Kommo-o,112/128,Holofoil,30th Celebration booster packs,Confirmed,,0,https://assets.tcgdex.net/en/me/30th/112/high.webp
,Meowth,113/128,Holofoil,30th Celebration booster packs,Confirmed,,0,https://assets.tcgdex.net/en/me/30th/113/high.webp
,Kangaskhan,114/128,Holofoil,30th Celebration booster packs,Confirmed,,0,https://assets.tcgdex.net/en/me/30th/114/high.webp
,Ditto,115/128,Holofoil,30th Celebration booster packs,Confirmed,,0,https://assets.tcgdex.net/en/me/30th/115/high.webp
,Eevee,116/128,Holofoil,30th Celebration booster packs,Confirmed,,0,https://assets.tcgdex.net/en/me/30th/116/high.webp
,Eevee,117/128,Holofoil,30th Celebration booster packs,Confirmed,,0,https://assets.tcgdex.net/en/me/30th/117/high.webp
,Eevee,118/128,Holofoil,30th Celebration booster packs,Confirmed,,0,https://assets.tcgdex.net/en/me/30th/118/high.webp
,Snorlax,119/128,Holofoil,30th Celebration booster packs,Confirmed,,0,https://assets.tcgdex.net/en/me/30th/119/high.webp
,Igglybuff,120/128,Holofoil,30th Celebration booster packs,Confirmed,,0,https://assets.tcgdex.net/en/me/30th/120/high.webp
,Lugia,121/128,Holofoil,30th Celebration booster packs,Confirmed,,0,https://assets.tcgdex.net/en/me/30th/121/high.webp
,Hisuian Zorua,122/128,Holofoil,30th Celebration booster packs,Confirmed,,0,https://assets.tcgdex.net/en/me/30th/122/high.webp
,Hisuian Zoroark,123/128,Holofoil,30th Celebration booster packs,Confirmed,,0,https://assets.tcgdex.net/en/me/30th/123/high.webp
,Minior,124/128,Holofoil,30th Celebration booster packs,Confirmed,,0,https://assets.tcgdex.net/en/me/30th/124/high.webp
,Maushold,125/128,Holofoil,30th Celebration booster packs,Confirmed,,0,https://assets.tcgdex.net/en/me/30th/125/high.webp
,Poké Pad,126/128,Holofoil,30th Celebration booster packs,Confirmed,,0,https://assets.tcgdex.net/en/me/30th/126/high.webp
,Switch,127/128,Holofoil,30th Celebration booster packs,Confirmed,,0,https://assets.tcgdex.net/en/me/30th/127/high.webp
,Ultra Ball,128/128,Holofoil,30th Celebration booster packs,Confirmed,,0,https://assets.tcgdex.net/en/me/30th/128/high.webp
,Alolan Exeggutor,129/128,Holofoil,30th Celebration booster packs,Confirmed,,0,https://assets.tcgdex.net/en/me/30th/129/high.webp
,Moltres,130/128,Holofoil,30th Celebration booster packs,Confirmed,,0,https://assets.tcgdex.net/en/me/30th/130/high.webp
,Lapras,131/128,Holofoil,30th Celebration booster packs,Confirmed,,0,https://assets.tcgdex.net/en/me/30th/131/high.webp
,Articuno,132/128,Holofoil,30th Celebration booster packs,Confirmed,,0,https://assets.tcgdex.net/en/me/30th/132/high.webp
,Zapdos,133/128,Holofoil,30th Celebration booster packs,Confirmed,,0,https://assets.tcgdex.net/en/me/30th/133/high.webp
,Toxtricity,134/128,Holofoil,30th Celebration booster packs,Confirmed,,0,https://assets.tcgdex.net/en/me/30th/134/high.webp
,Morpeko,135/128,Holofoil,30th Celebration booster packs,Confirmed,,0,https://assets.tcgdex.net/en/me/30th/135/high.webp
,Drifloon,136/128,Holofoil,30th Celebration booster packs,Confirmed,,0,https://assets.tcgdex.net/en/me/30th/136/high.webp
,Chandelure,137/128,Holofoil,30th Celebration booster packs,Confirmed,,0,https://assets.tcgdex.net/en/me/30th/137/high.webp
,Lycanroc,138/128,Holofoil,30th Celebration booster packs,Confirmed,,0,https://assets.tcgdex.net/en/me/30th/138/high.webp
,Alolan Meowth,139/128,Holofoil,30th Celebration booster packs,Confirmed,,0,https://assets.tcgdex.net/en/me/30th/139/high.webp
,Scraggy,140/128,Holofoil,30th Celebration booster packs,Confirmed,,0,https://assets.tcgdex.net/en/me/30th/140/high.webp
,Galarian Meowth,141/128,Holofoil,30th Celebration booster packs,Confirmed,,0,https://assets.tcgdex.net/en/me/30th/141/high.webp
,Gholdengo,142/128,Holofoil,30th Celebration booster packs,Confirmed,,0,https://assets.tcgdex.net/en/me/30th/142/high.webp
,Kommo-o,143/128,Holofoil,30th Celebration booster packs,Confirmed,,0,https://assets.tcgdex.net/en/me/30th/143/high.webp
,Meowth,144/128,Holofoil,30th Celebration booster packs,Confirmed,,0,https://assets.tcgdex.net/en/me/30th/144/high.webp
,Hisuian Zorua,145/128,Holofoil,30th Celebration booster packs,Confirmed,,0,https://assets.tcgdex.net/en/me/30th/145/high.webp
,Maushold,146/128,Holofoil,30th Celebration booster packs,Confirmed,,0,https://assets.tcgdex.net/en/me/30th/146/high.webp
,Fuecoco ex,147/128,Holofoil,30th Celebration booster packs,Confirmed,,0,https://assets.tcgdex.net/en/me/30th/147/high.webp
,Greninja ex,148/128,Holofoil,30th Celebration booster packs,Confirmed,,0,https://assets.tcgdex.net/en/me/30th/148/high.webp
,Pikachu ex,149/128,Holofoil,30th Celebration booster packs,Confirmed,,0,https://assets.tcgdex.net/en/me/30th/149/high.webp
,Pikachu ex,150/128,Holofoil,30th Celebration booster packs,Confirmed,,0,https://assets.tcgdex.net/en/me/30th/150/high.webp
,Mewtwo ex,151/128,Holofoil,30th Celebration booster packs,Confirmed,,0,https://assets.tcgdex.net/en/me/30th/151/high.webp
,Mew ex,152/128,Holofoil,30th Celebration booster packs,Confirmed,,0,https://assets.tcgdex.net/en/me/30th/152/high.webp
,Sylveon ex,153/128,Holofoil,30th Celebration booster packs,Confirmed,,0,https://assets.tcgdex.net/en/me/30th/153/high.webp
,Gengar ex,154/128,Holofoil,30th Celebration booster packs,Confirmed,,0,https://assets.tcgdex.net/en/me/30th/154/high.webp
,Jirachi ex,155/128,Holofoil,30th Celebration booster packs,Confirmed,,0,https://assets.tcgdex.net/en/me/30th/155/high.webp
,Salamence ex,156/128,Holofoil,30th Celebration booster packs,Confirmed,,0,https://assets.tcgdex.net/en/me/30th/156/high.webp
,Mewtwo ex,157/128,Holofoil,30th Celebration booster packs,Confirmed,,0,https://assets.tcgdex.net/en/me/30th/157/high.webp
,Mew ex,158/128,Holofoil,30th Celebration booster packs,Confirmed,,0,https://assets.tcgdex.net/en/me/30th/158/high.webp
Classic Collection,,,,,,,,
,Charizard,001/030,Holofoil,30th Celebration Classic Collection booster packs,Confirmed,,0,
,Delcatty,002/030,Holofoil,30th Celebration Classic Collection booster packs,Confirmed,,0,
,Metagross,003/030,Holofoil,30th Celebration Classic Collection booster packs,Confirmed,,0,
,Genesect EX,004/030,Holofoil,30th Celebration Classic Collection booster packs,Confirmed,,0,
,Misty,005/030,Holofoil,30th Celebration Classic Collection booster packs,Confirmed,,0,
,Dark Tyranitar,006/030,Holofoil,30th Celebration Classic Collection booster packs,Confirmed,,0,
,Sneasel,007/030,Holofoil,30th Celebration Classic Collection booster packs,Confirmed,,0,
,Pikachu & Zekrom GX,008/030,Holofoil,30th Celebration Classic Collection booster packs,Confirmed,,0,
,Greninja BREAK,009/030,Holofoil,30th Celebration Classic Collection booster packs,Confirmed,,0,
,Uxie,010/030,Holofoil,30th Celebration Classic Collection booster packs,Confirmed,,0,
