Group,Card,Number,Variant / Stamp,Source,Status,Price,Have,Image URL
Base Set,,,,,,,,
,Toedscool,118/197,Reverse holo,,Confirmed,,0,
,Toedscruel,119/197,Regular,,Confirmed,,0,
,Toedscruel,119/197,Reverse holo,,Confirmed,,0,
,Klawf ex,120/197,Regular,,Confirmed,,0,
,Glimmet,121/197,Regular,,Confirmed,,0,
,Glimmet,121/197,Reverse holo,,Confirmed,,0,
,Glimmet,122/197,Regular,,Confirmed,,0,
,Glimmet,122/197,Reverse holo,,Confirmed,,0,
,Glimmora ex,123/197,Regular,,Confirmed,,0,
,Koraidon ex,124/197,Regular,,Confirmed,,0,
,Charizard ex,125/197,Regular,,Confirmed,,0,
,Paldean Wooper,126/197,Regular,,Confirmed,,0,
,Paldean Wooper,126/197,Reverse holo,,Confirmed,,0,
,Paldean Wooper,127/197,Regular,,Confirmed,,0,
,Paldean Wooper,127/197,Reverse holo,,Confirmed,,0,
,Paldean Clodsire,128/197,Regular,,Confirmed,,0,
,Paldean Clodsire,128/197,Reverse holo,,Confirmed,,0,
,Paldean Clodsire,129/197,Regular,,Confirmed,,0,
,Paldean Clodsire,129/197,Reverse holo,,Confirmed,,0,
,Umbreon,130/197,Regular,,Confirmed,,0,
,Umbreon,130/197,Reverse holo,,Confirmed,,0,
,Houndour,131/197,Regular,,Confirmed,,0,
,Houndour,131/197,Reverse holo,,Confirmed,,0,
,Houndour,132/197,Regular,,Confirmed,,0,
,Houndour,132/197,Reverse holo,,Confirmed,,0,
,Houndoom,133/197,Regular,,Confirmed,,0,
,Houndoom,133/197,Reverse holo,,Confirmed,,0,
,Houndoom ex,134/197,Regular,,Confirmed,,0,
,Absol ex,135/197,Regular,,Confirmed,,0,
,Darkrai,136/197,Regular,,Confirmed,,0,
,Darkrai,136/197,Reverse holo,,Confirmed,,0,
,Inkay,137/197,Regular,,Confirmed,,0,
,Inkay,137/197,Reverse holo,,Confirmed,,0,
,Malamar,138/197,Regular,,Confirmed,,0,
,Malamar,138/197,Reverse holo,,Confirmed,,0,
,Salandit,139/197,Regular,,Confirmed,,0,
,Salandit,139/197,Reverse holo,,Confirmed,,0,
,Salazzle,140/197,Regular,,Confirmed,,0,
,Salazzle,140/197,Reverse holo,,Confirmed,,0,
,Scizor,141/197,Regular,,Confirmed,,0,
,Scizor,141/197,Reverse holo,,Confirmed,,0,
,Skarmory,142/197,Regular,,Confirmed,,0,
,Skarmory,142/197,Reverse holo,,Confirmed,,0,
,Mawile,143/197,Regular,,Confirmed,,0,
,Mawile,143/197,Reverse holo,,Confirmed,,0,
,Bronzor,144/197,Regular,,Confirmed,,0,
,Bronzor,144/197,Reverse holo,,Confirmed,,0,
,Bronzong,145/197,Regular,,Confirmed,,0,
,Bronzong,145/197,Reverse holo,,Confirmed,,0,
,Probopass,146/197,Regular,,Confirmed,,0,
,Probopass,146/197,Reverse holo,,Confirmed,,0,
,Excadrill,147/197,Regular,,Confirmed,,0,
,Excadrill,147/197,Reverse holo,,Confirmed,,0,
,Pawniard,148/197,Regular,,Confirmed,,0,
,Pawniard,148/197,Reverse holo,,Confirmed,,0,
,Bisharp,149/197,Regular,,Confirmed,,0,
,Bisharp,149/197,Reverse holo,,Confirmed,,0,
,Kingambit,150/197,Regular,,Confirmed,,0,
,Kingambit,150/197,Reverse holo,,Confirmed,,0,
,Togedemaru,151/197,Regular,,Confirmed,,0,
,Togedemaru,151/197,Reverse holo,,Confirmed,,0,
,Meltan,152/197,Regular,,Confirmed,,0,
,Meltan,152/197,Reverse holo,,Confirmed,,0,
,Melmetal ex,153/197,Regular,,Confirmed,,0,
,Varoom,154/197,Regular,,Confirmed,,0,
,Varoom,154/197,Reverse holo,,Confirmed,,0,
,Varoom,155/197,Regular,,Confirmed,,0,
