Group,Card,Number,Variant / Stamp,Source,Status,Price,Have,Image URL
Base Set,,,,,,,,
,Medicham,083/162,Reverse holo,,Confirmed,,0,
,Relicanth,084/162,Regular,,Confirmed,,0,
,Relicanth,084/162,Reverse holo,,Confirmed,,0,
,Drilbur,085/162,Regular,,Confirmed,,0,
,Drilbur,085/162,Reverse holo,,Confirmed,,0,
,Excadrill,086/162,Regular,,Confirmed,,0,
,Excadrill,086/162,Reverse holo,,Confirmed,,0,
,Golett,087/162,Regular,,Confirmed,,0,
,Golett,087/162,Reverse holo,,Confirmed,,0,
,Golurk,088/162,Regular,,Confirmed,,0,
,Golurk,088/162,Reverse holo,,Confirmed,,0,
,Rockruff,089/162,Regular,,Confirmed,,0,
,Rockruff,089/162,Reverse holo,,Confirmed,,0,
,Lycanroc,090/162,Regular,,Confirmed,,0,
,Lycanroc,090/162,Reverse holo,,Confirmed,,0,
,Mudbray,091/162,Regular,,Confirmed,,0,
,Mudbray,091/162,Reverse holo,,Confirmed,,0,
,Mudsdale,092/162,Regular,,Confirmed,,0,
,Mudsdale,092/162,Reverse holo,,Confirmed,,0,
,Rolycoly,093/162,Regular,,Confirmed,,0,
,Rolycoly,093/162,Reverse holo,,Confirmed,,0,
,Carkol,094/162,Regular,,Confirmed,,0,
,Carkol,094/162,Reverse holo,,Confirmed,,0,
,Coalossal,095/162,Regular,,Confirmed,,0,
,Coalossal,095/162,Reverse holo,,Confirmed,,0,
,Great Tusk,096/162,Regular,,Confirmed,,0,
,Great Tusk,096/162,Reverse holo,,Confirmed,,0,
,Great Tusk,097/162,Regular,,Confirmed,,0,
,Great Tusk,097/162,Reverse holo,,Confirmed,,0,
,Sandy Shocks,098/162,Regular,,Confirmed,,0,
,Sandy Shocks,098/162,Reverse holo,,Confirmed,,0,
,Iron Boulder ex,099/162,Regular,,Confirmed,,0,
,Ekans,100/162,Regular,,Confirmed,,0,
,Ekans,100/162,Reverse holo,,Confirmed,,0,
,Arbok,101/162,Regular,,Confirmed,,0,
,Arbok,101/162,Reverse holo,,Confirmed,,0,
,Gastly,102/162,Regular,,Confirmed,,0,
,Gastly,102/162,Reverse holo,,Confirmed,,0,
,Haunter,103/162,Regular,,Confirmed,,0,
,Haunter,103/162,Reverse holo,,Confirmed,,0,
,Gengar ex,104/162,Regular,,Confirmed,,0,
,Poochyena,105/162,Regular,,Confirmed,,0,
,Poochyena,105/162,Reverse holo,,Confirmed,,0,
,Mightyena,106/162,Regular,,Confirmed,,0,
,Mightyena,106/162,Reverse holo,,Confirmed,,0,
,Sableye,107/162,Regular,,Confirmed,,0,
,Sableye,107/162,Reverse holo,,Confirmed,,0,
,Farigiraf ex,108/162,Regular,,Confirmed,,0,
,Roaring Moon,109/162,Regular,,Confirmed,,0,
,Roaring Moon,109/162,Reverse holo,,Confirmed,,0,
,Forretress,110/162,Regular,,Confirmed,,0,
,Forretress,110/162,Reverse holo,,Confirmed,,0,
,Scizor ex,111/162,Regular,,Confirmed,,0,
,Mawile,112/162,Regular,,Confirmed,,0,
,Mawile,112/162,Reverse holo,,Confirmed,,0,
,Beldum,113/162,Regular,,Confirmed,,0,
,Beldum,113/162,Reverse holo,,Confirmed,,0,
,Metang,114/162,Regular,,Confirmed,,0,
,Metang,114/162,Reverse holo,,Confirmed,,0,
,Metagross,115/162,Regular,,Confirmed,,0,
,Metagross,115/162,Reverse holo,,Confirmed,,0,
,Meltan,116/162,Regular,,Confirmed,,0,
,Meltan,116/162,Reverse holo,,Confirmed,,0,
,Melmetal,117/162,Regular,,Confirmed,,0,
,Melmetal,117/162,Reverse holo,,Confirmed,,0,
,Iron Treads,118/162,Regular,,Confirmed,,0,
,Iron Treads,118/162,Reverse holo,,Confirmed,,0,
,Koraidon,119/162,Regular,,Confirmed,,0,
,Koraidon,119/162,Reverse holo,,Confirmed,,0,
,Koraidon ex,120/162,Regular,,Confirmed,,0,
,Miraidon,121/162,Regular,,Confirmed,,0,
,Miraidon,121/162,Reverse holo,,Confirmed,,0,
,Miraidon ex,122/162,Regular,,Confirmed,,0,
,Raging Bolt ex,123/162,Regular,,Confirmed,,0,
,Lickitung,124/162,Regular,,Confirmed,,0,
,Lickitung,124/162,Reverse holo,,Confirmed,,0,
,Lickilicky,125/162,Regular,,Confirmed,,0,
,Lickilicky,125/162,Reverse holo,,Confirmed,,0,
,Hoothoot,126/162,Regular,,Confirmed,,0,
,Hoothoot,126/162,Reverse holo,,Confirmed,,0,
,Noctowl,127/162,Regular,,Confirmed,,0,
,Noctowl,127/162,Reverse holo,,Confirmed,,0,
,Dunsparce,128/162,Regular,,Confirmed,,0,
,Dunsparce,128/162,Reverse holo,,Confirmed,,0,
,Dudunsparce,129/162,Regular,,Confirmed,,0,
,Dudunsparce,129/162,Reverse holo,,Confirmed,,0,
,Skitty,130/162,Regular,,Confirmed,,0,
,Skitty,130/162,Reverse holo,,Confirmed,,0,
,Delcatty,131/162,Regular,,Confirmed,,0,
,Delcatty,131/162,Reverse holo,,Confirmed,,0,
,Chatot,132/162,Regular,,Confirmed,,0,
,Chatot,132/162,Reverse holo,,Confirmed,,0,
,Pidove,133/162,Regular,,Confirmed,,0,
,Pidove,133/162,Reverse holo,,Confirmed,,0,
,Tranquill,134/162,Regular,,Confirmed,,0,
,Tranquill,134/162,Reverse holo,,Confirmed,,0,
,Unfezant,135/162,Regular,,Confirmed,,0,
,Unfezant,135/162,Reverse holo,,Confirmed,,0,
,Minccino,136/162,Regular,,Confirmed,,0,
,Minccino,136/162,Reverse holo,,Confirmed,,0,
,Cinccino,137/162,Regular,,Confirmed,,0,
,Cinccino,137/162,Reverse holo,,Confirmed,,0,
,Drampa,138/162,Regular,,Confirmed,,0,
,Drampa,138/162,Reverse holo,,Confirmed,,0,
,Iron Jugulis,139/162,Regular,,Confirmed,,0,
,Iron Jugulis,139/162,Reverse holo,,Confirmed,,0,
,Ancient Booster Energy Capsule,140/162,Regular,,Confirmed,,0,
,Ancient Booster Energy Capsule,140/162,Reverse holo,,Confirmed,,0,
,Awakening Drum,141/162,Regular,ACE SPEC — no reverse holo,Confirmed,,0,
,Bianca's Devotion,142/162,Regular,,Confirmed,,0,
,Bianca's Devotion,142/162,Reverse holo,,Confirmed,,0,
,Boxed Order,143/162,Regular,,Confirmed,,0,
,Boxed Order,143/162,Reverse holo,,Confirmed,,0,
,Buddy-Buddy Poffin,144/162,Regular,,Confirmed,,0,
,Buddy-Buddy Poffin,144/162,Reverse holo,,Confirmed,,0,
,Ciphermaniac's Codebreaking,145/162,Regular,,Confirmed,,0,
,Ciphermaniac's Codebreaking,145/162,Reverse holo,,Confirmed,,0,
,Eri,146/162,Regular,,Confirmed,,0,
,Eri,146/162,Reverse holo,,Confirmed,,0,
,Explorer's Guidance,147/162,Regular,,Confirmed,,0,
,Explorer's Guidance,147/162,Reverse holo,,Confirmed,,0,
,Full Metal Lab,148/162,Regular,,Confirmed,,0,
,Full Metal Lab,148/162,Reverse holo,,Confirmed,,0,
,Future Booster Energy Capsule,149/162,Regular,,Confirmed,,0,
,Future Booster Energy Capsule,149/162,Reverse holo,,Confirmed,,0,
,Hand Trimmer,150/162,Regular,,Confirmed,,0,
,Hand Trimmer,150/162,Reverse holo,,Confirmed,,0,
,Heavy Baton,151/162,Regular,,Confirmed,,0,
,Heavy Baton,151/162,Reverse holo,,Confirmed,,0,
,Hero's Cape,152/162,Regular,,Confirmed,,0,
,Master Ball,153/162,Regular,,Confirmed,,0,
,Maximum Belt,154/162,Regular,,Confirmed,,0,
,Morty's Conviction,155/162,Regular,,Confirmed,,0,
,Morty's Conviction,155/162,Reverse holo,,Confirmed,,0,
,Perilous Jungle,156/162,Regular,,Confirmed,,0,
,Perilous Jungle,156/162,Reverse holo,,Confirmed,,0,
,Prime Catcher,157/162,Regular,,Confirmed,,0,
,Reboot Pod,158/162,Regular,,Confirmed,,0,
,Rescue Board,159/162,Regular,,Confirmed,,0,
,Rescue Board,159/162,Reverse holo,,Confirmed,,0,
,Salvatore,160/162,Regular,,Confirmed,,0,
,Salvatore,160/162,Reverse holo,,Confirmed,,0,
,Mist Energy,161/162,Regular,,Confirmed,,0,
,Mist Energy,161/162,Reverse holo,,Confirmed,,0,
,Neo Upper Energy,162/162,Regular,,Confirmed,,0,
,Shiftry,163/162,Regular,,Confirmed,,0,
,Grotle,164/162,Regular,,Confirmed,,0,
,Deerling,165/162,Regular,,Confirmed,,0,
,Sawsbuck,166/162,Regular,,Confirmed,,0,
,Litten,167/162,Regular,,Confirmed,,0,
,Snom,168/162,Regular,,Confirmed,,0,
,Charjabug,169/162,Regular,,Confirmed,,0,
,Bronzor,170/162,Regular,,Confirmed,,0,
,Reuniclus,171/162,Regular,,Confirmed,,0,
