Group,Card,Number,Variant / Stamp,Source,Status,Price,Have,Image URL
Base Set,,,,,,,,
,Mega Zeraora ex,098/084,Regular,,Confirmed,,0,
,Mega Chandelure ex,099/084,Regular,,Confirmed,,0,
,Rampardos ex,100/084,Regular,,Confirmed,,0,
,Mega Darkrai ex,101/084,Regular,,Confirmed,,0,
,Morpeko ex,102/084,Regular,,Confirmed,,0,
,Mega Excadrill ex,103/084,Regular,,Confirmed,,0,
,Brave Bangle,104/084,Regular,,Confirmed,,0,
,Crushing Hammer,105/084,Regular,,Confirmed,,0,
,Dark Bell,106/084,Regular,,Confirmed,,0,
,Energy Switch,107/084,Regular,,Confirmed,,0,
,Gladion's Final Battle,108/084,Regular,,Confirmed,,0,
,Gwynn,109/084,Regular,,Confirmed,,0,
,Iron Defender,110/084,Regular,,Confirmed,,0,
,Misty's Vitality,111/084,Regular,,Confirmed,,0,
,Rust Syndicate Grunt,112/084,Regular,,Confirmed,,0,
,Tremendous Bomb,113/084,Regular,,Confirmed,,0,
,Mega Zeraora ex,114/084,Regular,,Confirmed,,0,
,Mega Chandelure ex,115/084,Regular,,Confirmed,,0,
,Mega Darkrai ex,116/084,Regular,,Confirmed,,0,
,Morpeko ex,117/084,Regular,,Confirmed,,0,
,Gladion's Final Battle,118/084,Regular,,Confirmed,,0,
,Gwynn,119/084,Regular,,Confirmed,,0,
,Mega Darkrai ex,120/084,Regular,,Confirmed,,0,
