Group,Card,Number,Variant / Stamp,Source,Status,Price,Have,Image URL
Base Set,,,,,,,,
,Paldean Clodsire ex,094/159,Regular,,Confirmed,,0,
,Tyranitar,095/159,Regular,,Confirmed,,1,
,Tyranitar,095/159,Reverse holo,,Confirmed,,1,
,N's Purrloin,096/159,Regular,,Confirmed,,1,
,N's Purrloin,096/159,Reverse holo,,Confirmed,,1,
,N's Zorua,097/159,Regular,,Confirmed,,1,
,N's Zorua,097/159,Reverse holo,,Confirmed,,1,
,N's Zoroark ex,098/159,Regular,,Confirmed,,0,
,Pangoro,099/159,Regular,,Confirmed,,1,
,Pangoro,099/159,Reverse holo,,Confirmed,,1,
,Lokix,100/159,Regular,,Confirmed,,1,
,Lokix,100/159,Reverse holo,,Confirmed,,1,
,Bombirdier,101/159,Regular,,Confirmed,,1,
,Bombirdier,101/159,Reverse holo,,Confirmed,,1,
,Escavalier,102/159,Regular,,Confirmed,,1,
,Escavalier,102/159,Reverse holo,,Confirmed,,1,
,N's Klink,103/159,Regular,,Confirmed,,1,
,N's Klink,103/159,Reverse holo,,Confirmed,,1,
,N's Klang,104/159,Regular,,Confirmed,,1,
,N's Klang,104/159,Reverse holo,,Confirmed,,1,
,N's Klinklang,105/159,Regular,,Confirmed,,1,
,N's Klinklang,105/159,Reverse holo,,Confirmed,,1,
,Galarian Stunfisk,106/159,Regular,,Confirmed,,1,
,Galarian Stunfisk,106/159,Reverse holo,,Confirmed,,1,
,Magearna,107/159,Regular,,Confirmed,,1,
,Magearna,107/159,Reverse holo,,Confirmed,,1,
,Hop's Corviknight,108/159,Regular,,Confirmed,,1,
,Hop's Corviknight,108/159,Reverse holo,,Confirmed,,0,
,Cufant,109/159,Regular,,Confirmed,,1,
,Cufant,109/159,Reverse holo,,Confirmed,,1,
,Copperajah,110/159,Regular,,Confirmed,,1,
,Copperajah,110/159,Reverse holo,,Confirmed,,1,
,Hop's Zacian ex,111/159,Regular,,Confirmed,,1,
,Bagon,112/159,Regular,,Confirmed,,1,
,Bagon,112/159,Reverse holo,,Confirmed,,1,
,Shelgon,113/159,Regular,,Confirmed,,1,
,Shelgon,113/159,Reverse holo,,Confirmed,,1,
,Salamence ex,114/159,Regular,,Confirmed,,1,
,Druddigon,115/159,Regular,,Confirmed,,1,
,Druddigon,115/159,Reverse holo,,Confirmed,,1,
,N's Reshiram,116/159,Regular,,Confirmed,,1,
,N's Reshiram,116/159,Reverse holo,,Confirmed,,0,
,Hop's Snorlax,117/159,Regular,,Confirmed,,1,
,Hop's Snorlax,117/159,Reverse holo,,Confirmed,,0,
,Sentret,118/159,Regular,,Confirmed,,1,
,Sentret,118/159,Reverse holo,,Confirmed,,1,
,Furret,119/159,Regular,,Confirmed,,1,
,Furret,119/159,Reverse holo,,Confirmed,,1,
,Dunsparce,120/159,Regular,,Confirmed,,1,
,Dunsparce,120/159,Reverse holo,,Confirmed,,1,
,Dudunsparce ex,121/159,Regular,,Confirmed,,1,
,Kecleon,122/159,Regular,,Confirmed,,1,
,Kecleon,122/159,Reverse holo,,Confirmed,,1,
,Tropius,123/159,Regular,,Confirmed,,1,
,Tropius,123/159,Reverse holo,,Confirmed,,1,
,Audino,124/159,Regular,,Confirmed,,1,
,Audino,124/159,Reverse holo,,Confirmed,,1,
,Minccino,125/159,Regular,,Confirmed,,1,
,Minccino,125/159,Reverse holo,,Confirmed,,1,
,Cinccino,126/159,Regular,,Confirmed,,1,
,Cinccino,126/159,Reverse holo,,Confirmed,,0,
,Noibat,127/159,Regular,,Confirmed,,1,
,Noibat,127/159,Reverse holo,,Confirmed,,1,
,Noivern,128/159,Regular,,Confirmed,,1,
,Noivern,128/159,Reverse holo,,Confirmed,,1,
,Komala,129/159,Regular,,Confirmed,,1,
,Komala,129/159,Reverse holo,,Confirmed,,1,
,Drampa,130/159,Regular,,Confirmed,,1,
,Drampa,130/159,Reverse holo,,Confirmed,,0,
,Skwovet,131/159,Regular,,Confirmed,,1,
,Skwovet,131/159,Reverse holo,,Confirmed,,1,
,Greedent,132/159,Regular,,Confirmed,,1,
,Greedent,132/159,Reverse holo,,Confirmed,,1,
,Hop's Rookidee,133/159,Regular,,Confirmed,,1,
,Hop's Rookidee,133/159,Reverse holo,,Confirmed,,1,
,Hop's Corvisquire,134/159,Regular,,Confirmed,,1,
,Hop's Corvisquire,134/159,Reverse holo,,Confirmed,,1,
,Hop's Wooloo,135/159,Regular,,Confirmed,,1,
,Hop's Wooloo,135/159,Reverse holo,,Confirmed,,0,
,Hop's Dubwool,136/159,Regular,,Confirmed,,1,
,Hop's Dubwool,136/159,Reverse holo,,Confirmed,,1,
,Cramorant,137/159,Regular,,Confirmed,,1,
,Cramorant,137/159,Reverse holo,,Confirmed,,1,
,Hop's Cramorant,138/159,Regular,,Confirmed,,1,
,Hop's Cramorant,138/159,Reverse holo,,Confirmed,,1,
,Lechonk,139/159,Regular,,Confirmed,,1,
,Lechonk,139/159,Reverse holo,,Confirmed,,1,
,Oinkologne,140/159,Regular,,Confirmed,,1,
,Oinkologne,140/159,Reverse holo,,Confirmed,,0,
,Squawkabilly,141/159,Regular,,Confirmed,,1,
,Squawkabilly,141/159,Reverse holo,,Confirmed,,1,
,Billy & O'Nare,142/159,Regular,,Confirmed,,1,
,Billy & O'Nare,142/159,Reverse holo,,Confirmed,,1,
,Black Belt's Training,143/159,Regular,,Confirmed,,1,
,Black Belt's Training,143/159,Reverse holo,,Confirmed,,1,
,Black Belt's Training,144/159,Regular,,Confirmed,,0,
,Black Belt's Training,144/159,Reverse holo,,Confirmed,,1,
,Black Belt's Training,145/159,Regular,,Confirmed,,1,
,Black Belt's Training,145/159,Reverse holo,,Confirmed,,0,
,Brock's Scouting,146/159,Regular,,Confirmed,,1,
,Brock's Scouting,146/159,Reverse holo,,Confirmed,,1,
,Hop's Bag,147/159,Regular,,Confirmed,,1,
,Hop's Bag,147/159,Reverse holo,,Confirmed,,1,
,Hop's Choice Band,148/159,Regular,,Confirmed,,1,
,Hop's Choice Band,148/159,Reverse holo,,Confirmed,,1,
,Iris's Fighting Spirit,149/159,Regular,,Confirmed,,1,
,Iris's Fighting Spirit,149/159,Reverse holo,,Confirmed,,1,
,Levincia,150/159,Regular,,Confirmed,,1,
,Levincia,150/159,Reverse holo,,Confirmed,,1,
,Lillie's Pearl,151/159,Regular,,Confirmed,,1,
,Lillie's Pearl,151/159,Reverse holo,,Confirmed,,1,
,N's Castle,152/159,Regular,,Confirmed,,1,
,N's Castle,152/159,Reverse holo,,Confirmed,,1,
,N's PP Up,153/159,Regular,,Confirmed,,1,
,N's PP Up,153/159,Reverse holo,,Confirmed,,0,
,Postwick,154/159,Regular,,Confirmed,,1,
,Postwick,154/159,Reverse holo,,Confirmed,,1,
,Professor's Research,155/159,Regular,,Confirmed,,1,
,Professor's Research,155/159,Reverse holo,,Confirmed,,1,
,Redeemable Ticket,156/159,Regular,,Confirmed,,1,
,Redeemable Ticket,156/159,Reverse holo,,Confirmed,,1,
,Ruffian,157/159,Regular,,Confirmed,,1,
,Ruffian,157/159,Reverse holo,,Confirmed,,0,
,Super Potion,158/159,Regular,,Confirmed,,1,
,Super Potion,158/159,Reverse holo,,Confirmed,,1,
,Spiky Energy,159/159,Regular,,Confirmed,,1,
,Spiky Energy,159/159,Reverse holo,,Confirmed,,0,
,Maractus,160/159,Regular,,Confirmed,,0,
,Articuno,161/159,Regular,,Confirmed,,1,
,Wailord,162/159,Regular,,Confirmed,,0,
,Iono's Kilowattrel,163/159,Regular,,Confirmed,,1,
,Lillie's Ribombee,164/159,Regular,,Confirmed,,1,
,Swinub,165/159,Regular,,Confirmed,,1,
,Lycanroc,166/159,Regular,,Confirmed,,1,
,N's Reshiram,167/159,Regular,,Confirmed,,1,
,Furret,168/159,Regular,,Confirmed,,1,
,Noibat,169/159,Regular,,Confirmed,,1,
,Hop's Wooloo,170/159,Regular,,Confirmed,,1,
,Volcanion ex,171/159,Regular,,Confirmed,,1,
,Iono's Bellibolt ex,172/159,Regular,,Confirmed,,0,
,Lillie's Clefairy ex,173/159,Regular,,Confirmed,,1,
,Mamoswine ex,174/159,Regular,,Confirmed,,1,
,N's Zoroark ex,175/159,Regular,,Confirmed,,0,
,Hop's Zacian ex,176/159,Regular,,Confirmed,,1,
,Salamence ex,177/159,Regular,,Confirmed,,1,
,Dudunsparce ex,178/159,Regular,,Confirmed,,1,
,Brock's Scouting,179/159,Regular,,Confirmed,,1,
,Iris's Fighting Spirit,180/159,Regular,,Confirmed,,1,
,Ruffian,181/159,Regular,,Confirmed,,1,
,Volcanion ex,182/159,Regular,,Confirmed,,0,
,Iono's Bellibolt ex,183/159,Regular,,Confirmed,,0,
,Lillie's Clefairy ex,184/159,Regular,,Confirmed,,1,
,N's Zoroark ex,185/159,Regular,,Confirmed,,0,
,Hop's Zacian ex,186/159,Regular,,Confirmed,,0,
,Salamence ex,187/159,Regular,,Confirmed,,0,
,Iono's Bellibolt ex,188/159,Regular,,Confirmed,,0,
,N's Zoroark ex,189/159,Regular,,Confirmed,,0,
,Spiky Energy,190/159,Regular,,Confirmed,,1,
